id|codigo|nome|max(ects)|uo_id|ac_id
0|47816|SOCIOLOGIA DAS ORGANIZAÇÕES EDUCATIVAS|6|0|16
0|90034|CONTABILIDADE E CONTROLO DE GESTÃO|6|0|16
0|90400|INGLÊS APLICADO À GESTÃO COMERCIAL|6|0|16
0|18063|DESENHO DE MOLDES|6|0|16
0|40561|PSICOPATOLOGIA I: CRIANÇA E ADOLESCENTE|6|0|16
0|41392|TEORIAS DA TRADUÇÃO ESPECIALIZADA|4|0|16
0|41568|INTRODUÇÃO À ESTATÍSTICA BIOMÉDICA|4|0|16
0|41683|ANÁLISE DE RISCO ECOLÓGICO E LEGISLAÇÃO|6|0|16
0|41876|SISTEMAS INTELIGENTES I|6|0|16
0|42223|GEOLOGIA ESTRUTURAL|6|0|16
0|43369|ESTRATÉGIA E GOVERNABILIDADE EMPRESARIAL NA CHINA|8|0|16
0|90378|SISTEMAS DE INFORMAÇÃO ORGANIZACIONAIS|6|0|16
0|90416|SEMINÁRIO I|6|0|16
0|18143|PROJETO INTEGRADO EM INSTALAÇÕES ELÉTRICAS|6|0|16
0|41165|ESTATÍSTICA COMPUTACIONAL E SIMULAÇÃO|6|0|16
0|41347|ORGANIZAÇÃO DO SISTEMA DE SAÚDE|6|0|16
0|41943|MATERIAIS EM ENGENHARIA BIOMÉDICA|6|0|16
0|42280|FUNDAMENTOS DE CIÊNCIA DE DADOS|6|0|16
0|47008|ANÁLISE E TEORIA DA MÚSICA TONAL A|4|0|16
0|90336|INTELIGÊNCIA ARTIFICIAL APLICADA|6|0|16
0|90387|CONTABILIDADE E CONTROLO DE GESTÃO NO SETOR PÚBLICO|6|0|16
0|18098|PROCESSOS DE FABRICO|6|0|16
0|40432|SISTEMAS MULTIMÉDIA|6|0|16
0|40718|DIDÁTICA DAS CIÊNCIAS NATURAIS E SOCIAIS NOS PRIMEIROS ANOS|6|0|16
0|40771|LABORATÓRIOS AVANÇADOS DE ENGENHARIA BIOMÉDICA|12|0|16
0|41212|MÉTODOS DE AVALIAÇÃO E DIAGNÓSTICO|8|0|16
0|44855|PROJECTO DE DESENVOLVIMENTO DE PRODUTO I|10|0|16
0|45650|SISTEMA POLÍTICO PORTUGUÊS EM PERSPECTIVA COMPARADA|6|0|16
0|47090|ENGENHARIA BIOQUÍMICA I|6|0|16
0|47152|LABORATÓRIO Q4|6|0|16
0|40607|PETROLOGIA|6|0|16
0|40751|ALGORITMOS AVANÇADOS|6|0|16
0|41014|SOCIOLOGIA DA EDUCAÇÃO E DA ESCOLA|6|0|16
0|41214|MODELOS DE PRODUÇÃO E PERCEPÇÃO DA FALA|6|0|16
0|42509|SISTEMAS DE OPERAÇÃO|6|0|16
0|47017|AQUECIMENTO, VENTILAÇÃO E AR CONDICIONADO|6|0|16
0|48031|INGLÊS|6|0|16
0|99256|PORTUGUÊS I|6|0|16
0|45156|AQUISIÇÃO E DESENVOLVIMENTO DA LINGUAGEM|6|0|16
0|48092|CIDADANIA E PLURALISMO NAS POLÍTICAS SOCIAIS|6|0|16
0|81124|RELATO NÃO FINANCEIRO|6|0|16
0|81468|CONTABILIDADE DAS SOCIEDADES II|6|0|16
0|90131|NOÇÕES DE DIREITO EMPRESARIAL|6|0|16
0|17556|MARKETING E PROMOÇÃO TURÍSTICA|6|0|16
0|18141|AUTOMAÇÃO INDUSTRIAL|6|0|16
0|40836|PROJECTO DE SISTEMAS DE PRODUÇÃO I|10|0|16
0|41251|ECONOMETRIA II|6|0|16
0|41905|FABRICO DIGITAL DIRETO|12|0|16
0|42057|PROJETO EM MÁQUINAS E ESTRUTURAS|9|0|16
0|42069|ANTEPROJETO EM ENGENHARIA QUÍMICA E PETROQUÍMICA|12|0|16
0|43349|DIDÁCTICA DA LÍNGUA PORTUGUESA|6|0|16
0|45528|COMPLEMENTOS DE CONSTRUÇÃO METÁLICA E MISTA|6|0|16
0|45610|BIOQUÍMICA E QUÍMICA DOS ALIMENTOS|6|0|16
0|47666|MARKETING ESTRATÉGICO DE DESTINOS TURÍSTICOS|6|0|16
0|81550|PLANEAMENTO DE MARKETING E NEGÓCIOS|6|0|16
0|86400|AUDITORIA DE SISTEMAS DE INFORMAÇÃO ORGANIZACIONAIS|6|0|16
0|90215|ESTUDOS DE MERCADO|6|0|16
0|18144|APARELHAGEM E MEDIDAS ELÉTRICAS|6|0|16
0|40677|CURRÍCULO, TECNOLOGIA E DIDÁTICA DE LÍNGUAS|8|0|16
0|41169|SEMINÁRIO EM MATEMÁTICA E APLICAÇÕES|6|0|16
0|41283|INTERVENÇÃO EM FISIOTERAPIA III|8|0|16
0|47586|FERRAMENTAS TECNOLÓGICAS DE APOIO À TRADUÇÃO|8|0|16
0|48836|INTERVENÇÃO EM CONDIÇÕES RESPIRATÓRIAS CRÓNICAS|6|0|16
0|90229|EMPREENDEDORISMO E INOVAÇÃO|6|0|16
0|40335|FUNDAMENTOS DE ECOLOGIA|6|0|16
0|40384|INTRODUÇÃO À ENGENHARIA DE SOFTWARE|6|0|16
0|41794|ENGENHARIA REVERSA|6|0|16
0|47727|PATOLOGIA DAS CONSTRUÇÕES|6|0|16
0|48062|BIOLOGIA DO DESENVOLVIMENTO|6|0|16
0|90258|PROJETO TEMÁTICO EM PROCESSOS DE FABRICO|6|0|16
0|90391|ELETRÓNICA|3|0|16
0|17564|COMUNICAÇÃO ORGANIZACIONAL|6|0|16
0|18087|PROJETO EM PROGRAMAÇÃO DE SISTEMAS DE INFORMAÇÃO|6|0|16
0|40982|LABORATÓRIO MULTIMÉDIA 3|10|0|16
0|41474|TÉCNICAS MATEMÁTICAS PARA BIG DATA|6|0|16
0|41911|SEMINÁRIOS TECNOLÓGICOS|6|0|16
0|41975|PRÁTICAS DE TECNOLOGIA DE MATERIAIS II|6|0|16
0|44405|LITERATURA ALEMÃ I|6|0|16
0|18108|COMPORTAMENTO HUMANO NAS ORGANIZAÇÕES|6|0|16
0|40500|ENGENHARIA DE SISTEMAS DE TRATAMENTO II|6|0|16
0|40553|PSICOLOGIA DO DESENVOLVIMENTO I: CRIANÇA E ADOLESCENTE|6|0|16
0|42447|GUIONISMO|4|0|16
0|90376|GESTÃO DE SERVIÇOS PÚBLICOS|6|0|16
0|18033|APLICAÇÕES INFORMÁTICAS|6|0|16
0|42428|MULTIMÉDIA I|6|0|16
0|46453|BIOMECÂNICA|6|0|16
0|81448|INTRODUÇÃO AOS MÉTODOS QUANTITATIVOS|6|0|16
0|90277|FERRAMENTAS DA QUALIDADE|6|0|16
0|90372|ECONOMIA I|6|0|16
0|81551|PROJETO PROFISSIONAL|18|0|16
0|41147|MINERAIS INDUSTRIAIS E RECURSOS ENERGÉTICOS|6|0|16
0|41985|ASTRONOMIA E ASTROFÍSICA|6|0|16
0|42059|SEMINÁRIOS EM ENGENHARIA MECÂNICA|6|0|16
0|44352|TEMAS DE LITERATURA INGLESA|6|0|16
0|47056|CONTABILIDADE PÚBLICA E AVALIAÇÃO FINANCEIRA|6|0|16
0|47446|ESPANHOL - PRÁTICAS DE TRADUÇÃO I|6|0|16
0|81517|METODOLOGIAS E TÉCNICAS DE INVESTIGAÇÃO EM CIÊNCIAS SOCIAIS|6|0|16
0|18070|TECNOLOGIAS WEB|6|0|16
0|18080|ALGORITMIA E PROGRAMAÇÃO|6|0|16
0|40956|EDUCAÇÃO CLINICA EM TERAPIA DA FALA III|30|0|16
0|42241|CARTOGRAFIA E TOPOGRAFIA|6|0|16
0|43209|ORGANIZAÇÃO E GESTÃO EM IMAGIOLOGIA|6|0|16
0|47164|LINGUÍSTICA TEXTUAL|6|0|16
0|90162|SEMICONDUTORES - DISPOSITIVOS E APLICAÇÕES|3|0|16
0|90409|INTEGRAÇÃO DE SISTEMAS DE GESTÃO|6|0|16
0|17568|PROJETO DE INFORMÁTICA E COMUNICAÇÃO ORGANIZACIONAL|6|0|16
0|18106|DIREITO EMPRESARIAL|6|0|16
0|18134|INOVAÇÃO E INTERNACIONALIZAÇÃO|6|0|16
0|40734|TEMAS DE LITERATURAS DE LÍNGUA PORTUGUESA|8|0|16
0|41305|LABORATÓRIO DE CIÊNCIAS DE ENGENHARIA QUÍMICA|6|0|16
0|41755|GARANTIA DA QUALIDADE E CONTROLO DA SOLDADURA|6|0|16
0|42298|FABRICO ADITIVO E IMPRESSÃO 3D|0|0|16
0|81436|DIREITO COMERCIAL E DAS SOCIEDADES|6|0|16
0|90161|SEGURANÇA INFORMÁTICA|6|0|16
0|90348|ELETROMAGNETISMO APLICADO|6|0|16
0|40339|FUNDAMENTOS DE POLÍTICAS PÚBLICAS|9|0|16
0|41233|NOVAS FORMAS DE NEGÓCIO|6|0|16
0|42153|PROJETO DE PRODUÇÃO DE AUDIOVISUAL PARA NOVOS MÉDIA|10|0|16
0|47088|ELEMENTOS DE TOPOLOGIA|6|0|16
0|90190|ELEMENTOS DE MATEMÁTICA|6|0|16
0|18021|DESENHO TÉCNICO|6|0|16
0|40519|BIOESTATÍSTICA E ESTUDO DAS POPULAÇÕES|4|0|16
0|41657|SEMIÓTICA DOS ARTEFACTOS|4|0|16
0|43245|GEOMETRIA COMBINATÓRIA|3|0|16
0|45301|INTRODUÇÃO ÀS METODOLOGIAS DAS CIÊNCIAS SOCIAIS|6|0|16
0|45926|DIDÁCTICA E DESENVOLVIMENTO CURRICULAR DA BIOLOGIA E GEOLOGIA I|6|0|16
0|47070|DESENHO E REPRESENTAÇÃO I|10|0|16
0|47646|INTRODUÇÃO AO PROJECTO MECÂNICO|6|0|16
0|47693|MÉTODOS EXPERIMENTAIS EM ENERGIA|6|0|16
0|90261|PROJETO TEMÁTICO EM SISTEMAS TÉRMICOS|6|0|16
0|90334|TECNOLOGIAS DE APLICAÇÕES MULTIPLATAFORMA|6|0|16
0|18084|APLICAÇÕES E SERVIÇOS NA WEB|8|0|16
0|40958|REPROGRAFIA|6|0|16
0|41318|PROJECTO EM DESIGN DE PRODUTO III|4|0|16
0|41560|CIÊNCIA E TRANSLAÇÃO DO CONHECIMENTO|12|0|16
0|41717|MECÂNICA QUÂNTICA|6|0|16
0|42144|INTERFACES AVANÇADAS|6|0|16
0|43719|INSTRUMENTAÇÃO E CONTROLO AUTOMÁTICO|6|0|16
0|45591|ESTRUTURAS DE EDIFÍCIOS|6|0|16
0|47205|POLÍTICAS DE GESTÃO DE RECURSOS HUMANOS|6|0|16
0|47525|DESENVOLVIMENTO DE NOVOS PRODUTOS|6|0|16
0|90251|CONCEÇÃO DE INSTALAÇÕES ELÉTRICAS|3|0|16
0|90272|GESTÃO DA QUALIDADE I|6|0|16
0|90415|OTIMIZAÇÃO DE PROCESSOS|6|0|16
0|18148|GESTÃO E PLANEAMENTO DA PRODUÇÃO I|6|0|16
0|41020|SEMINÁRIO DE ENGENHARIA COMPUTACIONAL|6|0|16
0|47261|TECNOLOGIA E SISTEMAS DE INFORMAÇÃO EM GESTÃO|6|0|16
0|47318|GESTÃO E ORGANIZAÇÃO INDUSTRIAL|4|0|16
0|81484|SEMINÁRIOS|6|0|16
0|82152|GESTÃO ESTRATÉGICA DA MARCA|6|0|16
0|90267|GEOMARKETING|6|0|16
0|18031|SISTEMAS AUTOMÁTICOS DE PRODUÇÃO|6|0|16
0|18088|REDES DE COMPUTADORES E SISTEMAS OPERATIVOS|6|0|16
0|40896|MICROBIOLOGIA APLICADA E AMBIENTAL|6|0|16
0|41289|BIOQUÍMICA APLICADA|6|0|16
0|41298|MATEMÁTICA II|6|0|16
0|41490|GESTÃO DE PROJECTOS EMPREENDEDORISMO|6|0|16
0|41867|ANÁLISE AVANÇADA DE DADOS|6|0|16
0|41245|ECONOMIA INTERNACIONAL|6|0|16
0|41420|SISTEMAS DE INFORMAÇÃO E CONHECIMENTO NAS ORGANIZAÇÕES|6|0|16
0|41768|PROJETO DE CONSTRUÇÕES SOLDADAS|6|0|16
0|41877|SISTEMAS INTELIGENTES II|6|0|16
0|41944|MATERIAIS DE CONSTRUÇÃO II|4|0|16
0|42006|SEMINÁRIO DE ORIENTAÇÃO EM CIÊNCIAS DA LINGUAGEM|6|0|16
0|42030|METODOLOGIAS DE REABILITAÇÃO DO PATRIMÓNIO|6|0|16
0|43231|EQUAÇÕES DIFERENCIAIS COM SIMETRIA|6|0|16
0|46504|TECNOLOGIAS DE ACCIONAMENTO E COMANDO|6|0|16
0|46814|CHINÊS II|6|0|16
0|47977|COMUNICAÇÕES SEM FIOS|6|0|16
0|81545|CONTEÚDOS E MULTIMÉDIA|6|0|16
0|90392|INTRODUÇÃO ÀS TECNOLOGIAS WEB|4|0|16
0|42709|ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA|6|0|16
0|47276|TERRITÓRIO E POPULAÇÃO|6|0|16
0|40192|SIMULAÇÃO APLICADA|6|0|16
0|40735|GRAMÁTICA E COMUNICAÇÃO I|8|0|16
0|40983|LABORATÓRIO MULTIMÉDIA 4|10|0|16
0|42898|QUÍMICA INDUSTRIAL ORGÂNICA|6|0|16
0|44271|TEORIA E METODOLOGIA DA TRADUÇÃO I|6|0|16
0|44523|LITERATURA PORTUGUESA I|6|0|16
0|46441|LABORATÓRIO DE INTERNACIONALIZAÇÃO EM TURISMO|6|0|16
0|47654|LEGISLAÇÃO E DIRECÇÃO DE OBRAS|6|0|16
0|81552|SEMINÁRIOS DE MARKETING|6|0|16
0|90282|CUSTOS DA QUALIDADE|6|0|16
0|90346|AUTOMATIZAÇÃO DE PROCESSOS|4|0|16
0|17563|CONTEÚDOS E NEGÓCIOS NA WEB|6|0|16
0|40437|ALGORITMOS E ESTRUTURAS DE DADOS|6|0|16
0|40752|TEORIA ALGORÍTMICA DA INFORMAÇÃO|6|0|16
0|41608|ROTAÇÕES LABORATORIAIS/ESTÁGIO|6|0|16
0|46710|PSICOLOGIA DA EDUCAÇÃO I|12|0|16
0|18017|APLICAÇÕES INFORMÁTICAS|6|0|16
0|40673|LITERACIA CIENTÍFICA E NUMERACIA|6|0|16
0|42010|LINGUAGEM LÍNGUAS E COMUNICAÇÃO|6|0|16
0|18081|INTRODUÇÃO ÀS LINGUAGENS E TECNOLOGIAS WEB|6|0|16
0|40399|BIOLOGIA HUMANA E SAÚDE|6|0|16
0|40655|TEORIAS E PRÁTICAS DE EDUCAÇÃO|8|0|16
0|41584|FISIOLOGIA CELULAR HUMANA|6|0|16
0|41618|GESTÃO E INOVAÇÃO EM SAÚDE|6|0|16
0|47709|MÚSICA DE CONJUNTO I|6|0|16
0|47996|SOCIOLOGIA DA ARTE|6|0|16
0|48196|PROJECTO DE DISSERTAÇÃO|12|0|16
0|90278|NORMAS E SISTEMAS DE GESTÃO|6|0|16
0|17562|DESENHO DE SISTEMAS E BASES DE DADOS|6|0|16
0|18066|PROJETO ASSISTIDO POR COMPUTADOR|6|0|16
0|18067|PROJETO DE MOLDES|6|0|16
0|18187|PROCESSOS DE CONFORMAÇÃO PLÁSTICA E DE SOLDADURA|6|0|16
0|41906|TRANSFORMAÇÃO DIGITAL|12|0|16
0|46487|TERMODINÂMICA APLICADA|6|0|16
0|81423|ANÁLISE DE DADOS EM MARKETING|8|0|16
0|81487|AVALIAÇÃO E DESEMPENHO EMPRESARIAL|6|0|16
0|81548|MÉTRICAS DE MARKETING E FINANÇAS|6|0|16
0|90095|INGLÊS - LÍNGUA E CULTURA ORGANIZACIONAL|6|0|16
0|90122|MATEMÁTICA APLICADA ÀS TECNOLOGIAS DA INFORMAÇÃO|6|0|16
0|41231|INTERAÇÃO MULTIMODAL|6|0|16
0|42005|MULTICULTURALISMO NA EDUCAÇÃO|6|0|16
0|46845|CHINÊS III|6|0|16
0|18014|PROJETO INTEGRADO EM REDES E SISTEMAS INFORMÁTICOS|6|0|16
0|18030|ROBÓTICA EM SISTEMAS DE PRODUÇÃO|6|0|16
0|18091|ELEMENTOS DE FÍSICA E QUÍMICA|6|0|16
0|18094|TÉCNICAS DE INSTRUMENTAÇÃO E MEDIDAS|6|0|16
0|18111|VENDAS E COMUNICAÇÃO NA INTERNET|6|0|16
0|18153|DESENVOLVIMENTO DE PROCESSOS|6|0|16
0|18157|PROJETO EM GESTÃO DE PROCESSOS INDUSTRIAIS|6|0|16
0|41338|ENFERMAGEM PSIQUIÁTRICA|4|0|16
0|41529|SISTEMAS INTELIGENTES|6|0|16
0|41559|MÉTODOS NUMÉRICOS|6|0|16
0|41576|LABORATÓRIOS DE BIOMEDICINA 3|4|0|16
0|41919|SISTEMAS DE INFORMAÇÃO GEOGRÁFICA PARA CIÊNCIAS SOCIAIS|6|0|16
0|42038|INTRODUÇÃO À ENGENHARIA CIVIL|2|0|16
0|44313|CULTURA INGLESA I|6|0|16
0|45906|CONTEXTOS CLÍNICOS EM FISIOTERAPIA|6|0|16
0|47365|EVOLUÇÃO BIOLÓGICA E MOLECULAR|6|0|16
0|90361|SISTEMAS TÉRMICOS|6|0|16
0|40986|INTERACÇÃO E INTERFACES|4|0|16
0|41749|PRÁTICA DE SOLDADURA|6|0|16
0|43447|SISTEMAS FLEXÍVEIS DE PRODUÇÃO|6|0|16
0|44168|MONITORIZAÇÃO E OBSERVAÇÃO DE OBRAS|6|0|16
0|45510|INFRAESTRUTURAS URBANAS|6|0|16
0|45857|PSICOLOGIA DO BEM-ESTAR PESSOAL|6|0|16
0|90287|METROLOGIA|6|0|16
0|41348|ASSUNTOS REGULAMENTARES E SEGURANÇA|6|0|16
0|41803|PROJETOS DE INTERVENÇÃO EDUCACIONAL III|10|0|16
0|42114|ORNITOLOGIA|6|0|16
0|43279|PROBABILIDADES|8|0|16
0|46716|FORMAÇÃO AUDITIVA C|4|0|16
0|47019|ÁREA VOCACIONAL 2 (ANUAL)|20|0|16
0|81445|ÉTICA E DEONTOLOGIA|4|0|16
0|90383|CONTABILIDADE PÚBLICA|6|0|16
0|90395|METODOLOGIAS E GESTÃO DE PROJETOS|4|0|16
0|40131|PSICOLOGIA RELACIONAL|4|0|16
0|40628|OBSERVAÇÃO E AVALIAÇÃO DE PRÁTICAS EDUCATIVAS|6|0|16
0|40649|INVESTIGAÇÃO EM IMAGEM MÉDICA E RADIOTERAPIA|4|0|16
0|40935|ÁLGEBRA LINEAR I|8|0|16
0|41890|LABORATÓRIOS DE MANUFATURA ADITIVA|6|0|16
0|44263|LITERACIAS: LITERATURAS E LÍNGUAS|6|0|16
0|44852|TECNOLOGIAS E PROCESSOS DE FABRICO|6|0|16
0|46662|TIC E EDUCAÇÃO EM LÍNGUAS|4|0|16
0|48210|PREPARAÇÃO DO PROJECTO DE TESE I|6|0|16
0|89096|FINANÇAS EMPRESARIAIS II|6|0|16
0|18015|SEGURANÇA EM REDES E SISTEMAS INFORMÁTICOS|6|0|16
0|18142|PROJETO INTEGRADO EM AUTOMAÇÃO INDUSTRIAL|6|0|16
0|40611|ORGANIZAÇÃO E GESTÃO ESCOLAR|6|0|16
0|90306|DESENVOLVIMENTO DE APLICAÇÕES PARA DISPOSITIVOS MÓVEIS|6|0|16
0|17566|SISTEMAS DE GESTÃO EMPRESARIAL|6|0|16
0|18041|INGLÊS TÉCNICO|6|0|16
0|40756|GESTÃO DE INFRAESTRUTURAS DE COMPUTAÇÃO|6|0|16
0|41408|ETNOMUSICOLOGIA|6|0|16
0|46443|METODOLOGIAS DE INVESTIGAÇÃO EM TURISMO|6|0|16
0|47208|PROBLEMAS SOCIAIS CONTEMPORÂNEOS|6|0|16
0|47884|GESTÃO DA QUALIDADE EM SERVIÇOS|6|0|16
0|48835|INTERVENÇÃO EM CONDIÇÕES RESPIRATÓRIAS AGUDAS|6|0|16
0|90341|CIRCUITOS ELÉTRICOS|3|0|16
0|90411|MÉTODOS ESTATÍSTICOS PARA A QUALIDADE|6|0|16
0|99255|APLICAÇÕES DE ESCRITÓRIO ELETRÓNICO II|6|0|16
0|40547|AVALIAÇÃO E INTERVENÇÃO PSICOLÓGICA COM ADULTOS E IDOSOS|6|0|16
0|41018|SEMINÁRIO EM ENGENHARIA DO AMBIENTE|6|0|16
0|41566|FUNDAMENTOS DE QUÍMICA PARA A BIOMEDICINA|6|0|16
0|41580|BIOMEDICINA MOLECULAR|4|0|16
0|42042|PLANEAMENTO TERRITORIAL E URBANO|4|0|16
0|42581|PSICOTERAPIAS COGNITIVO-COMPORTAMENTAIS|6|0|16
0|47141|INTRODUÇÃO À PSICOLOGIA|6|0|16
0|47817|SOCIOLOGIA E ECONOMIA DO DESENVOLVIMENTO SUSTENTÁVEL|6|0|16
0|47946|MULTIMÉDIA EDITORIAL II|8|0|16
0|81476|FINANÇAS I|6|0|16
0|40016|MARKETING EM TURISMO|6|0|16
0|41274|METODOLOGIAS DE AVALIAÇÃO EM FISIOTERAPIA|8|0|16
0|42894|ENGENHARIA DAS REACÇÕES QUÍMICAS I|6|0|16
0|81442|COMPLEMENTOS DE CONTABILIDADE DE GESTÃO|6|0|16
0|41328|SAÚDE COMUNITÁRIA E ECOLOGIA|4|0|16
0|41405|ELETRÓNICA DIGITAL|6|0|16
0|44520|TEORIA DA LITERATURA|6|0|16
0|45706|GESTÃO DE RECURSOS HUMANOS|6|0|16
0|81481|MATEMÁTICA FINANCEIRA|6|0|16
0|90394|MATEMÁTICA|6|0|16
0|18163|LABORATÓRIO DE AUTOMAÇÃO|6|0|16
0|41205|INSTRUMENTAÇÃO|6|0|16
0|42729|CÁLCULO II|6|0|16
0|46425|FÍSICA DOS EDIFÍCIOS|6|0|16
0|99246|PROJETO TEMÁTICO EM AUTOMAÇÃO INDUSTRIAL|6|0|16
0|40821|MECÂNICA II|6|0|16
0|40831|ROBÓTICA E MANIPULADORES|6|0|16
0|41139|COMPETÊNCIAS TRANSFERÍVEIS EM CIÊNCIAS DA VIDA|6|0|16
0|41882|MODELAÇÃO DIRETA E PARAMÉTRICA|6|0|16
0|42713|PROBABILIDADE E ESTATÍSTICA|6|0|16
0|45797|TEORIA DA CONTABILIDADE|6|0|16
0|88988|MARKETING INTERNACIONAL|6|0|16
0|18146|ELEMENTOS DE MATEMÁTICA E ESTATÍSTICA|6|0|16
0|40716|MATEMÁTICA COMPLEMENTAR II|8|0|16
0|40793|DEGRADAÇÃO E PROTEÇÃO DE MATERIAIS|6|0|16
0|40975|SEMINÁRIOS EM FISIOTERAPIA|18|0|16
0|41335|ENFERMAGEM DO ADULTO E DO IDOSO II|8|0|16
0|42301|MOBILIDADE SUSTENTÁVEL|0|0|16
0|47484|BIOPROCESSAMENTO DE RECURSOS RENOVÁVEIS|6|0|16
0|47877|GESTÃO DE CARTEIRAS DE INVESTIMENTOS|6|0|16
0|47934|HISTÓRIA E CULTURA DO LIVRO|8|0|16
0|40712|DIDÁTICA DA LÍNGUA PORTUGUESA NO 1º CICLO ENSINO BÁSICO|6|0|16
0|42104|SEMINÁRIO|6|0|16
0|42150|PRODUÇÃO E REALIZAÇÃO AUDIOVISUAL|10|0|16
0|47644|INTRODUÇÃO À ENGENHARIA BIOMÉDICA|6|0|16
0|48108|TENDÊNCIAS E MODELOS DE GOVERNAÇÃO LOCAL|6|0|16
0|81438|COMPLEMENTOS DE CONTABILIDADE FINANCEIRA|6|0|16
0|90078|FRANCÊS TÉCNICO|6|0|16
0|41491|SISTEMAS DE COMUNICAÇÃO|6|0|16
0|42443|SISTEMAS DE COMUNICAÇÃO MULTIMÉDIA 1|6|0|16
0|46445|MECÂNICA COMPUTACIONAL|6|0|16
0|47880|PESQUISA DE MARKETING|6|0|16
0|81459|FINANÇAS EMPRESARIAIS I|6|0|16
0|90196|GESTÃO DE PROJECTOS|6|0|16
0|90405|COMPORTAMENTO E LIDERANÇA NAS ORGANIZAÇÕES|6|0|16
0|18190|PROJETO EM MAQUINAÇÃO|6|0|16
0|41594|COMUNICAÇÕES ÓPTICAS|6|0|16
0|41949|REDES DE COMUNICAÇÕES II|6|0|16
0|42604|FRANCÊS II|6|0|16
0|44703|LÍNGUA LATINA III|6|0|16
0|46420|MATERIAIS DE CONSTRUÇÃO I|6|0|16
0|40853|HIDROMORFOLOGIA DAS MARGENS COSTEIRAS|6|0|16
0|41207|ECONOMIA I|6|0|16
0|41248|ECONOMETRIA I|6|0|16
0|41752|CARACTERIZAÇÃO DE MATERIAIS|6|0|16
0|81474|SIMULAÇÃO EMPRESARIAL|22|0|16
0|90225|INVESTIGAÇÃO OPERACIONAL|6|0|16
0|99248|HIDRÁULICA E PNEUMÁTICA|3|0|16
0|18107|MERCHANDISING E GESTÃO DO PONTO DE VENDA|6|0|16
0|40847|ENGENHARIA DE PROCESSOS EM SERVIÇOS|6|0|16
0|40950|CONTABILIDADE E INFORMAÇÃO FINANCEIRA|6|0|16
0|40965|PERTURBAÇÕES DA LINGUAGEM PRIMÁRIAS: DA AVALIAÇÃO À INTERVENÇÃO DIFERENCIADA|6|0|16
0|41482|CAMPO ELETROMAGNÉTICO|6|0|16
0|41684|TOXICOLOGIA E ECOTOXICOLOGIA|6|0|16
0|41693|BIOLOGIA E ECOLOGIA DAS ALTERAÇÕES GLOBAIS NO MEIO MARINHO|6|0|16
0|41995|DESENHO TÉCNICO POR COMPUTADOR I|4|0|16
0|42031|REABILITAÇÃO DE ESTRUTURAS DE BETÃO ARMADO|6|0|16
0|42099|INOVAÇÃO SOCIAL E DESENVOLVIMENTO|6|0|16
0|42133|TÉCNICAS DE CARACTERIZAÇÃO DE ESTRUTURAS|6|0|16
0|42186|TÓPICOS EM ENGENHARIA COMPUTACIONAL II|6|0|16
0|43371|A CHINA E A ECONOMIA MUNDIAL|8|0|16
0|43501|QUÍMICA BIORGÂNICA|6|0|16
0|46040|PORTUGUÊS, LÍNGUA ESTRANGEIRA (PLE) - OFICINA DE ESCRITA|6|0|16
0|47010|ANÁLISE ESTATÍSTICA DE DADOS|6|0|16
0|47255|SUSTENTABILIDADE AMBIENTAL|6|0|16
0|47583|EXPLORAÇÃO DE DEPÓSITOS MINERAIS|6|0|16
0|89124|ESTATÍSTICA|6|0|16
0|90164|SISTEMAS DE BASES DE DADOS|6|0|16
0|90299|DESENVOLVIMENTO WEB MULTIPLATAFORMA|6|0|16
0|99254|APLICAÇÕES DE ESCRITÓRIO ELETRÓNICO I|6|0|16
0|40633|FINANÇAS APLICADAS|6|0|16
0|40990|FUNDAMENTOS DE GESTÃO DE OPERAÇÕES|6|0|16
0|41502|MICROELETRÓNICA|6|0|16
0|41707|ELECTROMAGNETISMO|6|0|16
0|90338|TESTES DE SOFTWARE|6|0|16
0|40881|INVESTIGAÇÃO AVANÇADA|6|0|16
0|41415|SEMINÁRIO EM CIÊNCIAS ECONÓMICAS E EMPRESARIAIS II|6|0|16
0|41750|LABORATÓRIOS DE SOLDADURA E INSPEÇÃO|6|0|16
0|43711|PROSPECÇÃO GEOFÍSICA|6|0|16
0|46851|LITERATURA ESPANHOLA I|6|0|16
0|47281|CULTURA ESPANHOLA I|6|0|16
0|48065|BIODIVERSIDADE E ECOLOGIA|6|0|16
0|48832|TERAPIA MANUAL|6|0|16
0|90071|FINANÇAS PÚBLICAS E LOCAIS|6|0|16
0|90354|MICROCONTROLADORES E SISTEMAS DIGITAIS|3|0|16
0|40713|DIDÁCTICA DE ESTUDO DO MEIO|4|0|16
0|40822|MODELAÇÃO|6|0|16
0|47189|MÚSICA NA HISTÓRIA E NA CULTURA C|6|0|16
0|47254|SOCIOLOGIA POLÍTICA|6|0|16
0|81125|CONTABILIDADE FINANCEIRA|6|0|16
0|90390|ELETROTECNIA APLICADA|4|0|16
0|90414|MODELOS DE EXCELÊNCIA|6|0|16
0|99251|GESTÃO DOCUMENTAL|6|0|16
0|18099|AUTOMAÇÃO|6|0|16
0|40344|FORMULAÇÃO, EXECUÇÃO E AVALIAÇÃO DE POLITICAS PÚBLICAS|9|0|16
0|40351|ECOLOGIA MARINHA E ESTUARINA|6|0|16
